hgnc_id,logFC,Pvalue
TSPY26P,-0.108896824327047,0.38040327992606
GABARAPL2,-0.0574786933775346,0.380543545831425
CLP 1,-0.100868125086522,0.380679376671723
SLC38A2,0.0566079045944257,0.380699528263064
CSMD2,-0.421144826152315,0.380714832626475
DLEU1,-0.224354487270715,0.380880988879896
DYRK1A,0.0556716917491187,0.380890868218152
CCDC85C,-0.0482249408881552,0.381002949081526
TRMT1,0.0630881996609718,0.381021802371827
PUS7L,0.072476160026544,0.381041477391378
DPYSL2,0.0837733357134667,0.381130055478186
SARM1,-0.175242328741184,0.381178306994318
SPTSSB,-0.0813390066836854,0.381199996896315
H2BC12,-0.177316792329999,0.381239993974401
POMT1,-0.0565516665544505,0.381375958044373
XYLB,0.164670507773665,0.381516530829051
ENSG00000279179,-0.314454990875716,0.381517183052369
DNAJC16,-0.0985127156798322,0.381570770383979
KTN1,0.0449666195102303,0.381721173951327
CDC27,0.0556531589976004,0.381766996902357
ENSG00000284669,-0.304255558333245,0.381782700588077
CLDN2,-0.346976385897711,0.381833796657485
MTDH,-0.0529498661379337,0.381883596809539
ZFYVE9,0.0904906014512328,0.381900430636369
DCDC2,0.137682912403788,0.38194350043747
HSPA5,-0.0399767501478419,0.381984895854876
TCEAL4,-0.0524071399117183,0.381984983270132
ZNF557,0.0956924089053084,0.382092184964809
GTF3C3,-0.0518952314750889,0.382113982615078
ENSG00000253683,0.315288224404304,0.382432969383328
LPIN1,0.0692325115096812,0.382472558266465
TOM1,-0.068836493066347,0.382548404722821
KCNAB1,0.0991965217321482,0.382621033458554
SKA3,0.0809287792451316,0.382802547785511
MRPL21,0.0744986611641716,0.3828408163346
MSRA,0.133206945966838,0.382882119087293
FBXW9,-0.109255279317861,0.383026090134762
PDGFRA,-0.156810659361946,0.383042283889248
ZNF77,0.168035038369564,0.383069188330815
TRMT61A,0.111052726821354,0.383170653084023
LIAS,0.124863569471315,0.383260255953914
ENSG00000250829,0.385637244582534,0.383338443831482
DENND6A,-0.0680147307194954,0.383342473925489
NARS2,0.0622497158535715,0.38334656180585
ALG11,-0.110792138629744,0.383365061072456
LCTL,0.389509514405839,0.383440984900564
POGLUT1,-0.086058766178275,0.383513168316204
SERHL2,-0.202268690423208,0.383536701372368
CDK10,-0.0617922472984498,0.383550134438839
RPL23A,-0.0578520555619644,0.383567093660271
UCP3,0.28515833965003,0.383664197348452
EFR3B,0.096577965991429,0.383833847903859
PPP4R3B,-0.0525207987200806,0.383944136801974
TEAD4,0.0592964645372547,0.383981090395366
SBNO2,-0.0523768263502351,0.384103441212882
ENSG00000258424,0.369774362077052,0.384118664934564
CES1,-0.269001569010557,0.384128919073962
CARD8,-0.0798646131436112,0.384274434620749
CYP2T1P,0.313675643729763,0.384356290402131
MCM9,0.0786894777049865,0.384401695804239
TRPV6,-0.0535497882825116,0.384628262923782
CAVIN4,-0.126302362483665,0.384731265035642
CPSF3,-0.0517471715694064,0.384898843091218
ADAP2,0.257105932525058,0.384930095090734
ZNF207,0.0479595826588541,0.38493918095325
CACNA1C,0.209146193556316,0.384948975813454
PPIA,-0.0392359308858072,0.384982286613334
NCAPD2,0.0429129460251367,0.385056437095147
HELLPAR,0.291312077044475,0.385115913817665
COA7,0.0622660278162996,0.38515392432496
NFIA,0.586127660776693,0.385185744843818
QNG1,0.228917029676266,0.385221361133944
CCS,-0.0739890365753286,0.385305292630532
SMARCA1,-0.0406248563848965,0.385424166553
ABCA1,0.0864870801017483,0.385452677127334
NPAS3,-0.393100581439529,0.385453538052401
GPS1,-0.0507469222600792,0.385462026362419
LINC02289,-0.21522007932028,0.385462714626613
ENSG00000288852,-0.301781313722212,0.385587728252929
SLC35A3,0.0804931561990312,0.385729966547429
ACAD11,0.277482629383649,0.38583883289371
COL4A6,-0.0517556622523276,0.38586562079916
PRDX1,-0.0514530933096031,0.386031550725978
TMEM44-AS1,-0.228177457639724,0.386043671343973
C1R,0.311527713381102,0.386063494040002
SRGAP2D,0.186367184391038,0.386261604379283
CCDC88C,0.0764701467605784,0.386575964281263
PEX3,0.0910083019041203,0.386669373493829
MYL7,-0.120544773549336,0.386690685220456
NCBP1,-0.051966840209797,0.38671696349677
BAP1,-0.0461648999032809,0.386801865866964
DSTYK,0.0693513452458623,0.386843220777307
MILIP,-0.175801943751641,0.38713538255951
RBM43,-0.205543184475429,0.387142951757129
PCDHB12,-0.398532395681237,0.387229273061482
ING1,-0.0797716919679221,0.387243592026146
AREL1,-0.0533517554850436,0.387497867337947
CHN2,0.0958888574702677,0.387717037653143
HNRNPH1,0.036699453936377,0.387770844551491
RAB28,0.0835604590080941,0.387773083860502
ACSM1,0.301388255621116,0.387789399732665
EEF1D,-0.0503219131460186,0.387836295923504
SSBP1,0.0550546818590156,0.387954752702064
SLC34A3,0.228953743111029,0.387981760676965
CNKSR2,0.127284554081828,0.388044824907061
ZNF414,-0.110082437331306,0.388071649682111
MTFR1L,-0.0844719246785184,0.388082846745391
GNG7,-0.0999411769371017,0.388316464706961
GALNT7-DT,0.279059642255287,0.388379647958482
CTSH,-0.0871711830347062,0.388418611333805
RTN4IP1,0.120322439547697,0.38855387659244
ARID3B,-0.0487939050209247,0.388642155896293
EIF1AXP1,0.212102280487095,0.388645755185037
FZD3,-0.0660230381277866,0.388651562313818
UBQLN4,-0.0469985525953502,0.388844217889733
ZNF385D,-0.242290950424919,0.388942530262864
SECTM1,-0.137177820747576,0.388975081480059
ENSG00000288776,-0.360385478424173,0.389048549441587
ATXN2,0.0651440558678331,0.389099208725568
ITGA9-AS1,0.166295585103024,0.38912244860628
CPNE7,0.23073394032548,0.389291363681135
ZNF793-AS1,-0.252794686892954,0.389857399870408
CCT5,0.0406369444646799,0.389922813147055
NBPF20,0.165374815011938,0.389939390448883
MZT1,-0.0727739534577765,0.390348961543924
ENSG00000260669,0.348480537058273,0.390367604140685
LTK,-0.323853117619127,0.390373175856545
ETNK1,-0.0542950424078734,0.390376920934842
ZFP90,0.069979617908035,0.39042180469728
TMEM220,-0.268851151067483,0.390600362946716
STK17B,0.05867237246943,0.390797476658341
GABARAPL1,0.047519087434492,0.390816769194652
CSPP1,0.064898112628156,0.391165518058687
CLK2,-0.0502927060277303,0.391195614574025
CNOT6,-0.0540419067888571,0.391199575581407
CCDC15-DT,0.37218980187536,0.391225796079785
MITF,-0.183876177625391,0.391404758831024
TRIP13,0.0691672007760724,0.391442930988884
ZNF532,-0.0553136973594786,0.3915250845865
RGS12,-0.062847810589199,0.39180931795364
ENSG00000275202,-0.311713091307583,0.392163691888768
SLC1A3,0.0497144145968127,0.392190712956037
PABPC4-AS1,0.374154257819557,0.392253817643694
FHDC1,0.0769609375381473,0.392327038204803
MCOLN2,-0.164408144639314,0.392400680022743
TIMM23B,0.159688376904966,0.392435789150367
ZNF133,0.0754279740800543,0.392570471073135
BHLHE40-AS1,-0.316548553028884,0.392612260141679
EFCAB10-AS1,0.336039562539472,0.392663438743858
ENSG00000241269,0.315565985770119,0.392675948260948
HSPE1,-0.0673220770377565,0.392733738039061
MTARC2,0.327673774845501,0.392824071746305
SLC30A4,-0.0688482195870428,0.392836819012605
DLX2,-0.0822380075317408,0.392857333516311
STK11IP,-0.0657125451618441,0.392944163839835
SGF29,0.117437906299553,0.393227639022071
GLRX5,-0.0591689782209821,0.393228192011337
DOCK9,0.0527756531940149,0.393253508540953
GNAZ,0.143324592007382,0.393315886910056
RNLS,-0.159944794534167,0.393328918805001
LINC02660,0.194715623281507,0.393409166577094
IRS2,-0.0725052206651391,0.393683814299205
TM9SF4,-0.0498804171678451,0.393711157698257
WASHC4,-0.0543685566445653,0.393820490691112
NBPF26,0.133681586089279,0.393869290352495
ZNF43,-0.074324750092436,0.393946713816387
QRICH1,-0.258553847080775,0.394125769116907
PODXL2,-0.111420983833464,0.394420053118404
ARHGAP5-AS1,-0.253153685441209,0.394528178568729
CARS2,-0.0526456203476542,0.394543196446064
RPL22L1,0.0680871176188971,0.394637399934919
ENSG00000227486,-0.192548471378066,0.394638577650912
KATNBL1,0.0803091668599558,0.394653704113079
CYB561D1,-0.0872710491277036,0.394902589790729
ENSG00000286724,0.192241820791004,0.394951395032774
SMAP2,0.0989701248450165,0.39496709893434
MMP14,-0.0352034018836846,0.395007154491112
NUDT17,-0.226151098223406,0.395054524312194
HOOK3,0.0620704358495656,0.395249983982621
FREM2,-0.0951722099095242,0.395250668389758
METTL3,-0.0492112429349643,0.395422013954031
PTMAP11,-0.416553652000636,0.39547664838346000
NOSTRIN,0.278184473482844,0.395762433983917
SH3D19,0.0475345315244171,0.395864201572497
ZNF286A,0.0750561494105222,0.395919643541565
PTDSS2,-0.0589649850430085,0.396162758660464
POLR1H,0.123040534230661,0.396264469107402
FAM83E,0.320314992264183,0.396426871031567
MTA1-DT,-0.224294708756269,0.396473134677483
TGM1,-0.1393823889816,0.39650141118757
N6AMT1,0.101513642029783,0.396573735998754
PSIP1,-0.0485091075477309,0.396615775610651
THBS4,-0.157989132862251,0.396677649707563
CARF,-0.120356756552703,0.39672499651586
BPTF,-0.057753634349865,0.396889927600625
MORN4,0.103173393397117,0.396955897194649
RNPS1P1,0.539999719768537,0.397045381594144
ZNF529,0.109532549890561,0.397075272300104
CCDC134,0.0922339626946655,0.397321394703281
GPAT3,-0.279777814726669,0.397421441251952
PRECSIT,0.321979477925077,0.397429390824503
GATD3,0.219964806400032,0.3974778103376
EIF1B-AS1,-0.361139962849647,0.397486334707334
CYB5R3,-0.0491899569757921,0.397515057087509
MIR222HG,-0.142331434442358,0.397631118534455
DHRS7B,0.0750424968782477,0.397648964061637
CELSR2,-0.0629669189611892,0.397814070736491
ZNF346,-0.0670720024424805,0.397897033978513
CD83,0.210017932257389,0.397950410263722
PGAP6,0.0531204083801553,0.398033749627145
SSX2IP,0.047624051838846,0.398042531248049
TANK,-0.0707794510743449,0.398155156957092
TMCO4,-0.11070294529159,0.398368256772333
EXOC7,-0.0528991662610734,0.398385156181194
INTS3,-0.0560795302597112,0.398393928751974
OFD1,0.0584749071398987,0.39847336300856
OGFRL1,0.0817276794795818,0.398502368384203
ERV3-1,-0.10823100119856,0.398513240781557
FBXO27,0.133962447190032,0.39855549372473
BMP5,-0.121114901737531,0.398571109163069
RAI2,0.324919895225055,0.398747479816073
PRLR,-0.103406117943761,0.398810744971373
NBPF1,0.0878759067116182,0.398919185495318
ENSG00000285793,0.286460616339229,0.398954371914094
CA13,-0.15606131076591,0.398984680107186
SPTLC3,0.0792161843324619,0.39899419365195
ENSG00000260005,-0.285638710288054,0.399028265548857
TIPRL,0.0577594447413503,0.399129889170198
DUSP28,0.206578253339487,0.399162121979165
SPOCK3,0.42365800444351,0.39918260827489
GNA14,0.279918640288999,0.399218582742527
PPM1D,0.0806728514922339,0.399283093869278
ADPRM,0.165893321993783,0.399512739541847
DPEP3,-0.355619238310971,0.399723750008838
MTMR3,0.108152556210939,0.399924694854076
BLOC1S6,-0.0621362508307932,0.399970275172269
TSPAN12,-0.0704049217524503,0.399975588461708
MSANTD3,0.0744592755520053,0.400005468284166
ENSG00000260793,-0.304613403558863,0.400056128030163
ZSCAN22,-0.132554008845739,0.400194023701594
ENSG00000280304,-0.395173046467832,0.400255450925286
PCGF3,-0.0517429079022786,0.400396772687851
FGFR4,-0.130720562068019,0.400406481601982
ZMAT5,-0.163953785962512,0.400609584855586
RNF214,0.0748365476643755,0.400612881517208
PIGV,-0.0942973686333684,0.40066448494645
MIR23AHG,0.126584883522176,0.400672292013251
COMMD10,-0.0693689271889992,0.400753399704846
RSL24D1,0.0561656363767478,0.400846419290715
ZNF702P,0.0799549727660063,0.400883288709029
PCDHB3,0.236757399630047,0.401116267488916
SNAPIN,-0.0708759332229274,0.401118631422867
LPAR6,0.38851194831876,0.401154442008165
SLC17A5,-0.0757523881339957,0.401314225389586
DESI1,-0.0557146515880698,0.401426533726011
CNPY4,-0.117686727257363,0.401629048585915
KDM4C,-0.0601596006824989,0.401689652289236
PEX11A,0.143289275959154,0.401839257383752
CCDC81,0.304536219307956,0.401845846890044
TNS2-AS1,0.203127691338062,0.401872854026537
RAB6A,0.0485035895141612,0.402007512542986
SEC24D,0.0548729920025233,0.402101314947919
DDX12P,0.0876883999692364,0.402273881206832
TESMIN,-0.106642843534339,0.402302582361572
ENSG00000282556,0.471435784304804,0.402334514178397
MYL6B,-0.0587335966738687,0.402433875920051
TSC22D1-AS1,0.298446115674269,0.40244561276389
AVPI1,0.146596048624034,0.402509504678145
ENSG00000236255,-0.202001113201458,0.402523545174187
CHDH,0.131514811912171,0.402538485900816
TFAP2E,0.228940078578214,0.402714717265152
ENSG00000290927,-0.100744051855543,0.402843013064691
ZNF276,-0.0951827243216159,0.402852805023482
SORBS3,0.0510585321234851,0.402857721962449
ZNF37A,-0.0979468493893925,0.40286562335751
XRCC6P2,0.36462537546909,0.402872922358405
RBMX,-0.0382498935170243,0.402879370703482
GPR107,0.0546876483485095,0.402989147035159
PSMB1,-0.0483847427537016,0.403154274500627
FRRS1,-0.0890754743030642,0.403158874323141
ENSG00000286511,-0.425329308152165,0.403203852316069
COX19,0.0940903661632082,0.403289590249708
TNFSF4,-0.32326248496589,0.403295217007851
MEGF9,-0.129635009310011,0.403305006431299
HAUS5,0.0641198171258663,0.403470455292972
RPL6P27,0.102538871566528,0.403549883589971
RPL7P1,-0.153603772194215,0.403569803577582
LRWD1,0.0769989497247945,0.403639915828164
PSEN2,0.309053696513841,0.403646730200495
NLE1,0.0754363370035991,0.403684272495603
MRPS5,0.120109286456058,0.403686835501739
EPCAM,-0.04753503328749,0.403693637067065
ENSG00000274460,-0.30587508737687,0.403857303591948
XPC,-0.0572862912286878,0.403860508255837
MZF1,-0.0757301927122507,0.403862856207746
THG1L,-0.0873065164350759,0.403952223287846
MRPL28,-0.056464008830237,0.40401013510099
HRH1,-0.158537001431578,0.404010191731539
UQCRC1,-0.0447247292666786,0.404018184871865
ZFHX3,-0.0900278140634052,0.404176862226832
BORCS8,-0.130505583034916,0.404218210189003
SLC12A7,0.0556235477209297,0.404291926358255
ZNF764,0.0955309231386714,0.404398264191997
ST6GALNAC1,0.237208314691847,0.404407322578184
BLOC1S1,-0.197818158188941,0.404439204411043
SPAG17,-0.242079975363998,0.404573854438466
ENSG00000258559,-0.271896212711649,0.404579022293751
PLEKHF1,0.096198022126567,0.404633777437306
ZNF470,-0.143573112390684,0.404747068439742
ZZZ3,-0.0501384229849782,0.404840020151035
CEMIP,0.233189038121026,0.404844557624527
HNRNPA1L3,0.0711293313669836,0.404851442608354
PABPC4,-0.0504026967541549,0.404946336235241
ZC3HAV1L,0.163446054617445,0.405089016808715
DLG2,-0.108521791995031,0.40520307623611
ENSG00000291046,-0.321472928594287,0.405245009630048
LCORL,0.0788130662117723,0.405274305742251
EDAR,0.12683825198389,0.405351012479924
ENSG00000275557,0.219670444849141,0.405364390014192
BIRC7,0.210612430296071,0.405378842843075
ENSG00000262692,0.345199184954817,0.405411435870274
PWWP3A,-0.0561388351119785,0.405411585901792
COMMD6,-0.0714732167625582,0.405412682202998
HOMER3,0.0703377133731484,0.405439175703325
WFDC2,-0.0566285179314203,0.40549863523824
SOSTDC1,-0.139672223935775,0.405536102236007
HEPHL1,-0.53910189239816,0.405637255528244
FAM3A,-0.0585570365540473,0.405744359319078
RNGTT,0.0637581760778492,0.4057876895874
MT-ND2,-0.0414160013336744,0.40579008771733
MISP,0.335737434461239,0.405824004326586
DLD,0.0481981507296885,0.405899447819407
ITM2A,-0.123399259975899,0.405915598173743
CIAO1,-0.0456933139273756,0.406024051925352
CHAC2,0.151104891566405,0.406024557866033
ANKMY2,-0.056861993866197,0.406050034741027
CCDC183-AS1,-0.283364836206131,0.406107337757623
SRP72,0.0431421389825255,0.406197547451866
ENSG00000287562,-0.225300465455284,0.406220893820573
NT5C3B,0.0596600630170379,0.406314062532257
LINC02482,-0.296187898217545,0.406346734247916
CLXN,0.438625521721058,0.406368751383386
CTF1,-0.179026797190099,0.406475849027709
SMCO4,0.087203549345328,0.40653607225482
ZBTB41,0.0760977061311214,0.406540275135523
RPL13P8,0.333946817837614,0.40660924058739
MIR6859-1,0.255723450289525,0.406614777994786
NAP1L6P,0.279287198725461,0.406814349309347
FBXO11,-0.0552878099488332,0.406938641460566
QKI,-0.0450677870427461,0.407219139602188
HOXD4,0.263101312951336,0.407352487864216
ENSG00000279259,-0.279759476888902,0.407466946905345
ARL13B,0.106441713538812,0.407477629982609
PJA2,-0.0429855581921457,0.407623418347271
MAP2K3,-0.0792583486783185,0.407664400726365
ARAF,-0.0493961480729146,0.407702601727903
RAB35,0.0511008659921837,0.407718213573825
MEX3D,-0.0496626112252772,0.407791060509308
SPATA1,0.431105294534912,0.407845109572462
ZNF292,-0.0565028313830389,0.40794913943446
HNRNPDL,-0.037995055186423,0.408176582548964
LINC00638,-0.190618332330958,0.40825566672305
EMC7,0.0656114339513341,0.408268778805164
ZNF69,0.16353089342973,0.408315478265345
TARS1-DT,-0.309297968364811,0.408418447719018
LAGE3,-0.116092414631292,0.408829198217649
NUP37,0.0879467555919673,0.408963387372114
MFSD13A,-0.172365691822981,0.408991232867732
CALML3-AS1,-0.223016931279356,0.409101479612909
ENSG00000291079,0.168160111986553,0.409143753266702
POLD4,0.14688540882258,0.409192169525407
ENSG00000272129,-0.421933978997364,0.409237837846672
NCAPH,-0.0564386336786029,0.409302426280676
AP1AR,0.0710093855669909,0.409368207722317
ZBTB45,-0.0807247516889253,0.409391487017481
CYP27C1,0.155203833519785,0.40945904033963
PCMTD1,-0.0602506552575628,0.40954097235649
TRIM55,0.194339119984178,0.409834270860089
MC1R,-0.214682626309562,0.409860667376669
ACOXL,-0.189605104841813,0.410012950764261
EFL1,0.0641360122031314,0.41004193700521
APEX2,-0.0604697383156916,0.410052825558216
ENSG00000261170,-0.345132403338378,0.410085130753483
HOXA5,-0.0664199306464219,0.410136610823109
KCNK6,0.0959950665136557,0.410265475545455
PPP2R3A,-0.0737916707289452,0.410299058389183
ARL8A,0.0619252587596071,0.410365178418021
SLC44A3,0.102457250108306,0.410483404593142
TENT5C,-0.337788270088896,0.410522564493615
INAFM1,0.225149433916299,0.410579841295134
PRPSAP1,-0.065294192715785300,0.410811377145408
CMIP,-0.0513922575625587,0.410860905136366
DOC2GP,-0.183451379927582,0.41089301442597
ENSG00000273284,0.382942919984568,0.410894878240216
TMSB15B,0.291813157094393,0.41090546908502
ACYP1,0.103730097435038,0.410940758192823
BRCA2,0.0747471769906056,0.411224128826191
PCNX2,0.08360803467186,0.411322312647793
ZNF778-DT,0.245379888784705,0.411484451535188
ENSG00000272153,-0.253532166437128,0.411541168562342
DVL1,-0.0503192486169644,0.411567636190002
FAM3C2P,-0.085823390404268,0.411825145874849
SMIM19,0.0975350274172122,0.411902477277557
NLRX1,0.0720232380152641,0.411907362746657
GNG2,-0.0651644322957496,0.412149286734825
ZBED6,-0.348854946078663,0.412154972749587
NFS1,-0.0806863992155407,0.41215849534533
LFNG,0.227951687600699,0.412362109107164
VPS37A,0.0803595232257841,0.412365224981436
NIT1,-0.066930025202085,0.412498965683984
SLC2A8,-0.0606554402003399,0.412576191098356
ENSG00000231731,0.294251420265443,0.412696477766431
SELENOO-AS1,-0.321167397187492,0.412881732395223
PRPF19,-0.0407250571280917,0.412945222552697
SYNDIG1L,0.307484939123533,0.412987496293869
INTS9,-0.0812711160742525,0.413068947454223
CCDC103,-0.181684479161154,0.413089731469945
CDH4,0.158596995006651,0.413111424719146
EMSY-DT,-0.143879003540345,0.413120793782794
ECI2,0.0729660261421872,0.413140017810234
COL25A1,-0.137051882568158,0.413193981056364
CEP170B,0.0428074919964798,0.413360235532633
PSAT1,-0.055248341763174,0.413395478442697
SLC7A6,-0.090320984631922,0.413642325714735
ZNF2,-0.148146923082565,0.413731736846917
MCMBP,0.0522769987485745,0.413783159253417
ZNF737,0.0679951042049867,0.413835303301405
RPS26,-0.0526233251178727,0.413950203803401
SPARC,-0.0388907981449034,0.413962226088664
INTS6-AS1,0.296858517479421,0.414198055012784
ADA2,-0.0652695675249184,0.414278060186619
ZBTB10,-0.0462301493072053,0.414319778352339
VPS37C,0.0518019393534637,0.414406964537899
ENSG00000291089,-0.320871868058132,0.414460683080851
F8A1,-0.230703000555284,0.414505446460963
CD27-AS1,0.218885258095911,0.414620878970879
STMN4,0.705270676045472,0.4146715893693
ENSG00000279207,-0.10587434486522,0.414713610608289
DCLRE1B,-0.0981409784334,0.41477131949579
NNMT,0.152669705251495,0.414784116836132
ENSG00000289554,-0.317955239316006,0.414806538360553
GPR161,-0.0592736164154397,0.414826040461398
ENSG00000261505,0.333845493902103,0.414881057195852
GLOD4,-0.0424183743549928,0.41491502631874
ENSG00000207425,-0.211169485666938,0.414957395546865
ENSG00000260473,-0.547917657207485,0.415042482187463
CRTAC1,0.327216264789055,0.415062359231251
ENSG00000290718,-0.286978161995566,0.415114501732396
RIOK1,0.0619455274534815,0.415256995447637
ENSG00000264112,0.163390164408553,0.415297491945424
UNC13D,-0.177158475889961,0.415451148106241
SNORA33,0.322154488968099,0.415518351568411
USP24,0.0659465003577306,0.41571243181789
AFMID,0.104586000010895,0.415797689959821
FKTN,-0.0732786504669969,0.415821120165962
MAGOH,-0.0483608865771625,0.415848016508002
RXRB,-0.05071525047829,0.415869169894363
GABRA3,0.120979309727933,0.415884805764799
CEP128,0.0786936843790427,0.415888262509157
ADO,-0.0723949894119942,0.415924940369043
ARHGEF18,-0.0485051730596293,0.41596994949674
ZNF592,0.061458869300477,0.416012153893119
LRRC8B,0.0858537828235137,0.41601910153445
TP53TG5,-0.331219235842029,0.416085159147091
ENSG00000266490,0.334642875419571,0.416117832080457
RAP2B,0.0555246445741373,0.416184036040694
DPM1,0.057856180236449,0.41618520492211
OGT,-0.0532152117677471,0.416236327928129
MED7,0.115805954807164,0.416335570219653
CSAD,-0.0870027588875812,0.41635733090922
SSPOP,-0.104926091805346,0.416416007338174
KIF14,0.0615413722284268,0.416670493836051
ERAL1,-0.056770786898011,0.416686716346758
PMS2,0.0766123278886912,0.416724961004328
SDR39U1,0.089671148334348,0.416785134306438
LIMS2,-0.187985589837641,0.416797272636986
NNT-AS1,-0.104696825817608,0.416798957141775
SP4,0.13750337005929,0.417029874188603
FMO4,0.210172649828005,0.417042048573984
SPTLC1,-0.0462482186926918,0.417064096610048
SUNO1,-0.249468376539377,0.417274808905286
RALGPS1,-0.0822838393728196,0.417444814969361
LEMD2,0.0502454979959639,0.417746409366786
ANKRD18A,0.148237623783403,0.41782709096013
RRM2B,0.0650913014855732,0.417973002942836
PYGO1,-0.14388266522618,0.418124442944818
PEMT,-0.0930175940186779,0.418155737576642
TRPC3,0.382308651182508,0.418176406015248
ENSG00000262227,0.295871119015233,0.418292036663048
ZCCHC17,-0.0620539697132534,0.418391513098379
TPST1,0.0989571042331661,0.418391538044811
PXMP2,-0.216047018184034,0.418586593286483
SZT2,-0.0948445096944059,0.418616864421474
LIG1,0.0465082660745066,0.418661250646785
SNHG3,-0.0612786269290027,0.418805369229617
PSMD13,0.0489473167027477,0.41891909102484
BIRC5,-0.0481375830123874,0.418992480618805
PPIP5K1,0.0824992389027264,0.41899372311682
TTC23,0.0670544142805625,0.41908984506713
KHSRP,-0.0377925580953384,0.419128392700566
HSPA12A,-0.142599270856803,0.419309295920997
LEMD1,-0.323573964535072,0.419415889065819
ENSG00000280020,0.344670116994795,0.419449541583441
SNX22,-0.707942008741539,0.419573095562258
HMGN2P46,-0.319377637600377,0.419679511382699
NACAD,0.154676002104035,0.419708136947074
ZSCAN16,0.117068074781711,0.419713771049865
LINC02984,-0.250575980180453,0.419805323420398
DHX16,-0.0535571748425818,0.419822588626353
P2RY11,-0.190281630444044,0.419896944201234
NRBP2,-0.0740616089424817,0.420084435089877
CD200,0.111253995686719,0.420123210991075
ZW10,0.0762112800483976,0.4203589747986
IFT122P3,-0.31618412639292,0.420422623046933
MOB1B,-0.0599467400817861,0.420544140005023
REPIN1-AS1,-0.314803244202117,0.420585416921281
KRAS,-0.0457293736792783,0.42064895518106
RAF1,-0.0565307253988596,0.420698257049946
TUBA1B,0.0377345853222231,0.420757650948254
DPPA4,0.0612503484850597,0.420827442143763
COG6,0.0568334536635522,0.420870728374214
RPS6KA4,-0.0526677099961512,0.420871373183912
KRT7,0.0374074921124219,0.420988647150504
TEX9,-0.138189659613301,0.420991828392782
EDRF1,0.0755182860053658,0.421142959116095
MYLK,-0.111612054580981,0.421413691858011
CPLANE1,0.0930479766559351,0.421431377042988
LINC01473,0.289392637419525,0.421544636417866
TMEFF1,-0.18196048367765,0.421554632056963
SUSD6,0.0779764141514896,0.421554653539534
BMERB1,-0.324914277210858,0.421561137478362
UCHL1,-0.0575907091352663,0.421582268453526
RAB35-AS1,-0.31662122944716,0.421819322693181
RPP21,-0.338826964836164,0.42183844907916
PCDH19,-0.127927069826813,0.421916186200788
GHR,-0.140141941215355,0.422001220427521
SUMF2,-0.0459952186419432,0.422010803603309
CDCA5,-0.056391703640668,0.422051401649697
FNDC10,0.177072216292872,0.422074502533116
CASP3,0.0588874785623013,0.422097342984568
THRA,0.0595824665196041,0.4221596467545
SCAI,-0.0837751296680613,0.422177439663917
C1QTNF3,-0.237678040239343,0.422357961866479
ENSG00000280239,-0.188939792551114,0.422378835700527
NENF,-0.0698200221333947,0.422412302756031
CCNE2,0.170188519078997,0.422413998746514
NLGN3,0.290591727999445,0.422517499311459
NECAP1,0.0899075901183952,0.422538227207177
TAF3,0.0940370491464826,0.422548621992107
PTPRG-AS1,0.225779911595963,0.422704898421724
CPAMD8,-0.0976964251172565,0.422800323357458
FBXO46,-0.0717572759096745,0.422809055767168
ZSCAN2,-0.0974653669668761,0.42284104564919
INPP5A,-0.0651393829250786,0.422868308857147
ZNF646,-0.0633983403436016,0.422921145184238
CTHRC1,-0.183343793134404,0.423003063949492
ATXN1,0.117409099998183,0.423154361218653
ZNF341,-0.122311936731557,0.423250096849546
ENSG00000255224,0.381601926725962,0.42329670571626
DDX23,-0.040793907288954,0.423390516831376
ENSG00000288670,-0.133438857365488,0.423516220032619
MIR503HG,-0.278174969992868,0.423530089333384
RTCA-AS1,-0.195514185821859,0.423576236953187
ENSG00000287460,-0.361060223967351,0.423602149402284
SNX4,0.0520958456672442,0.423790232009398
NPIPB2,0.286304035092319,0.423801377990781
YIF1B,-0.0486887281511077,0.424021065153478
ENSG00000279605,0.517229452324829,0.424033142943257
MCU,0.0947083015134531,0.424324513109372
RHOV,0.25773103140878,0.424347200217438
ZNHIT1,-0.0516927127523452,0.424424328125447
THOC2,0.0492506340128962,0.424448235082655
DDX19B,0.0942896303935079,0.424489414606666
SGPP1,0.0522617018623421,0.424743124966699
TCEA1P2,-0.241165200405391,0.424761852157483
MYO5A,0.0686513071808195,0.424786446496017
RTRAF,0.0430622150180833,0.424832410989565
KISS1R,-0.234422691722129,0.424913126376951
LMF1,-0.0837004600132789,0.42514122230616
ATG7,-0.0694746607128138,0.425164270100608
CSDE1,-0.0341836788889029,0.42518883613369
ASH2L,0.0455753114734181,0.425203521282206
CLPB,-0.0668233951465487,0.425257429277991
TPMT,0.0755250102265226,0.425324043116283
RFXANK,-0.0596075141923995,0.425365279380927
YWHAG,0.0398534665029757,0.425396442224277
ENSG00000273828,-0.360334038885027,0.425421681889111
NDUFAF4,0.0809305682883048,0.425510113155867
FKBP11,0.136409829712899,0.42551614161312
SSPN,-0.231439767890214,0.425787713092588
CHST7,0.205021039897986,0.425824952825181
WDR27,-0.0751654527382568,0.425971057259678
ZNF883,-0.135452088173428,0.426118416659197
KDM5B,-0.0403849869378217,0.426243728804493
DET1,-0.388617018946403,0.426385243896242
PHKA1,-0.0706233461564443,0.426396417627037
EGFR,0.0936009007439234,0.426491975828139
